Tweets,ID,Date,Likes,Retweets,Sentiment
"Right  Oru season nalla aaramichom udane Corona keduthuruchu  But fights from India to here are banned, yeppadi varuvainga ",1.39E+18,06/05/2021 4:29,1,0,1
A BIG SALUTE to Biden Administration for Waiving Intellectual Property Protections for Corona Virus Vaccines.,1.39E+18,06/05/2021 3:19,1,0,2
Biden goes full populist supporting the TRIPS waiver for Covid vaccines. This will not help getting more vaccines to patients but erode the innovative power of biotech. What a shame the White House supports this. Had hoped for Biden to be a moderate.,1.39E+18,06/05/2021 3:17,15,5,0
What a story. The Vaccine Had to Be Used. He Used It. He Was Fired.,1.39E+18,05/05/2021 22:32,0,0,0
Door step oxygen. Useful for patients in home quarantine in and around chennai districts,1.39E+18,05/05/2021 21:51,0,0,1
West Bengal is burning But idiots are busy celebrating Kangna's Twitter Account suspension. They are Vultures they will not help India in Covid rather will let down their own motherland to their illegal Fathers.,1.39E+18,05/05/2021 20:52,0,0,0
Shop  Shop   SHEIN,1.39E+18,05/05/2021 19:59,3,8,1
i hope Lahore have safe now these days.,1.39E+18,05/05/2021 19:57,0,0,2
"To make the more attractive I suggest all airports make a special lane for those who r fully vaccinated, without a quarantine. For those who aren’t ask them to be in airport at least 5 hours before flight and PCR for all destinations",1.39E+18,05/05/2021 18:28,2,0,1
As if corona / covid19 isn't enough oh God,1.39E+18,05/05/2021 18:23,3,0,0
" OFFICIAL STATEMENT  Delhi Capitals leg spinner Amit Mishra has tested positive for COVID-19. He has been moved to a designated medical care facility, as per BCCI and IPL guidelines.  ",1.39E+18,05/05/2021 15:21,0,0,0
Wishing everyone Eid Mubarak. Please and if you’re travelling don’t forget to complete our COVID processes when you return on Sunday 16th May (link on our website home page),1.39E+18,10/05/2021 10:01,0,0,1
I’m like one bucket of Corona away from snapping and telling everyone that there are far better Mexican beers in the real world (California),1.39E+18,10/05/2021 9:23,0,0,0
Brazil's Supreme Court greenlights probe into Bolsonaro's COVID-19 response,1.39E+18,10/05/2021 9:16,0,0,1
Itka wel kasa milto faltu tweet karayla During such a pandemic situation Wondering,1.39E+18,10/05/2021 8:23,0,0,1
"Thanks for agreeing the statement on ur tweet stating increasing icu beds, vents and healthcare professionals is not temporary it's highly needed/ required let's say corona is gonna be there for next 2 years or more how India will handle with just prevention No way",1.39E+18,10/05/2021 8:17,3,0,2
"Just one way is not a solution Everything should go in parallel, mass testing, mass vaccination, temporary make shift hospitals for positive symptomatic patients, specialised covid hospitals with ICU beds, Non covid care hospitals all these in every district atleast is a Must",1.39E+18,10/05/2021 7:51,3,1,1
God has been patient with us humans since the great flood. Can you imagine that Silent and watching over for thousands of years letting free will flow from one war to a pandemic. No cancelling on Twitter or shaming on Instagram. He let life do life. Boy if I was God..,1.39E+18,10/05/2021 7:50,0,0,0
"Aslamualikum all of you  Hopefully you people will be doing well. Verified Case : There is a Syed Family struggling in Karachi (nagan korangi area north Karachi Fatima Jinnah E sector).They are living in a rental house and due to covid situation, 1/3",1.39E+18,10/05/2021 6:51,0,0,0
"Health workers in Chad reportedly have no access to any Covid-19 vaccine, there is simply no vaccine at all While wealthier nations stockpiled vaccines for their citizens, many other countries have scrambled to secure enough doses. A few, like Chad, yet to receive any",1.39E+18,10/05/2021 6:11,0,0,0
"No that must’ve sucked. I flew back the first time and they shut the borders in Dubai behind me, the 2nd time was a week before quarantine was introduced",1.39E+18,10/05/2021 6:08,1,0,0
Leadership  Hon.Minister Namal Rajapaksa in action inpection visit of the corona treatment center which is under construction at warellawatta.,1.39E+18,10/05/2021 6:01,0,0,1
"UAE- one of the most advanced countries in the world,&gt; 200,000 covid lab tests a day, less than 1% positive, 2-3 deaths per day on a population of 9,000,000. 100% of the population 1st dose vaccinated, Hospitals covid free - Why the red status ",1.39E+18,10/05/2021 5:42,1,0,1
bscdk gao mutter peo corona say fight karo,1.39E+18,10/05/2021 2:29,1,0,1
Day 4: Quarantine Serye I'm a little bit sleepy but I need to get up,1.39E+18,10/05/2021 1:55,2,0,1
Announcement  UAE  Govt. Imposed travel restrictions on pakistan due to increase in covid-19 case from 12 May 2021,1.39E+18,10/05/2021 10:39,0,0,1
Boss is Back ARNAB GOSWAMI IS BACK India covid cases going to down and GDP going to up,1.39E+18,10/05/2021 10:39,0,1,1
"Wait, what… We canceled the pandemic Well, the numbers have been good for two consecutive days - so guess it’s time to move on  ",1.39E+18,10/05/2021 11:37,0,0,1
"Pakistan-UAE flight suspension: Rebooking, refund options announced ",1.39E+18,10/05/2021 11:18,0,0,1
Great. Playing politics in this time of pandemic also.,1.39E+18,10/05/2021 12:42,0,0,1
Also worth celebrating: My 70 year old dad tested negative for COVID-19 and is out of isolation. Such a relief.,1.39E+18,10/05/2021 12:30,4,0,2
"Last couple.of years as a parent we had lots of confidence on our Prime Minister and the respected cabinet ministers will do something for my young FMG Dr'sbut their is no sign that our voices been heared , In this Pandemic the decisions should be fast to server our country men",1.39E+18,10/05/2021 13:41,6,4,0
"Covid-19 vaccines for those in 18-44 age group in Bengaluru from May 10. They should stop giving projects to the vendor who developed this app. Terrible rollout, very hard to book a slot. Not designed for scale ",1.39E+18,10/05/2021 13:18,0,0,1
"UAE C19 facts. over 200,000 covid tests a day, under 1% positive, 2-3 deaths per day with population of 9,000,000. 100% of population have 1st dose vaccine, Restricted entry / no flights to high risk countries, why the red status ",1.39E+18,10/05/2021 15:41,0,0,1
"Is your child home while parents are covid positive and hospitalized We will provide help with food, daily needs, emotional support and security in all possible ways. All at FREE OF COST. Whatsapp me at +971564407500 or DM me",1.39E+18,10/05/2021 15:34,50,19,1
So there’s a Mexican Covid-19 version now More than 50 Danes got infected with this version (B11519) at a restaurant. Hmmm.,1.39E+18,10/05/2021 15:21,0,1,0
Same here  Used to perform before covid all over the world doing everything single thing in my own,1.39E+18,10/05/2021 16:52,1,0,1
soo capri is covid free..,1.39E+18,10/05/2021 16:36,0,0,2
"I know u r putting facts of one state and not disputing it. My point is simple, Uttarakhand as a state had one of the lowest growth in Covid cases nationally during this time.. so ur point makes no sense.. if it had highest growth in india then u could have degraded Kumbh",1.39E+18,10/05/2021 16:25,0,0,0
"Ffs will you let us come home without a bloody hotel quarantine We’ve had both vaccines and live in a country that took COVID more seriously, quicker than the UK did",1.39E+18,10/05/2021 16:21,2,0,1
WHO classifies Covid mutation in India as ‘variant of concern‘. There goes everybody's,1.39E+18,10/05/2021 16:14,0,0,1
And all other state saw a drastic drop in Covid cases in March and April as there was no Kumbh...  bolne de pehle socha to karo.. Maharashtra saw 5000 percent increase in Covid from Jan to March bcos Utrakhand didn’t have Covid.,1.39E+18,10/05/2021 16:13,0,0,0
Thank you team Tawam hospital oncology Department Al ain Abudhabi we are daily providing more than 700 meals for COVID-19 patients Al ain hospital and as well as Tawam hospital  # lets do something.This is the time .,1.39E+18,10/05/2021 17:55,1,0,2
Lmaoooo. We in a pandemic and I’m trying to be kind so I’ll just laugh. All he missing is the antenna on the head but I won’t say anything. I’ll just laugh.,1.39E+18,10/05/2021 17:33,0,0,2
"In this pandemic situation were everyone suffering, we have to support each other and BJP doing politics and dividing Hindu Muslims and public still supporting this useless thing then our country is going in deep shit hole.",1.39E+18,10/05/2021 18:22,0,0,2
"Establish structured breaks from digital devices:limiting a child’s use of digital devices can be challenging, especially after a year in quarantine. Parents and caregivers can set boundaries with their children on when screen time is allowed and establish “No screen zones,”",1.39E+18,10/05/2021 19:34,0,0,1
"The ERC, in cooperation with Burjeel Medical City, under ((We appreciate)) initiative, distributed fast breaking meals to the frontline and hospital workers, as a part of the authority’s Ramadan initiatives inside the country. .",1.39E+18,10/05/2021 19:18,1,0,1
For a few pennies we let Indians into for 14 day hotel quarantine to gain entry into blacklisted countries Now this has caused these countries including UAE and Malaysia to blacklist us effectively shutting down us Expats for a much needed break in our motherland,1.39E+18,10/05/2021 19:07,3,0,0
I am so done with Covid and with these symptoms that keeps coming back and exhausting me,1.39E+18,10/05/2021 22:02,1,0,0
Till the other day Yogi govt.announced taking action against those who complain about shortage of oxygen or non availability of beds.Does this apply to it's own BJP leaders who are complaining,1.39E+18,11/05/2021 10:03,0,0,2
. that’s what they need to lose every single state election which happens after the pandemic is over.,1.39E+18,11/05/2021 9:46,0,0,0
India Covid crisis: Indian doctors warn against cow dung as coronavirus cure,1.39E+18,11/05/2021 8:17,0,0,0
Why isn’t Paltrow allowed a breakdown If I ate bread I’d be ill for 24hrs. My COVID snacking has given me high cholesterol levels,1.39E+18,11/05/2021 7:21,0,0,0
"It is a valid suggestion that when the two pharma companies producing local Corona vaccine, cannot produce the nations demand, they must be magnanimous in sharing their formula and know how, to all those pharmas who are capable of producing these vaccines, to meet Present demand.",1.39E+18,11/05/2021 7:21,0,0,0
They’re the group with the highest levels of long covid and mental health issues. I’m guessing this is why they need normality but they’re also at risk,1.39E+18,11/05/2021 6:44,1,0,0
"Tejesvi srya,is there any scam on these numbers,how it is possible,is it rank scamin covid bt maha and karntk, Karnataka pushes Maharashtra to 2nd spot in daily Covid cases, deaths  via",1.39E+18,11/05/2021 5:50,0,0,0
COVID-19 OXYGEN CYLINDER Kab aur Kais3 Istemaal Kare  Please Share video may be it saves many lifes...,1.39E+18,11/05/2021 5:31,0,0,1
But surely cases are low due to all the measures put in place and it’s the under 40s that haven’t been vaccinated and I worry about long covid in this age group,1.39E+18,11/05/2021 5:18,0,0,1
COVID-19: Can we please now change the way we teach and learn,1.39E+18,11/05/2021 3:10,0,0,1
"following on from the tweet earlier, here's some fun Qs about winner gets a super covid - safe thumbs up ",1.39E+18,11/05/2021 10:45,0,0,2
I had a feeling something was wrong at your end. Glad you have beat Covid-19. Stay safe again and get the vaccine.,1.39E+18,11/05/2021 10:37,1,0,2
To sum up what it’s like living far away from family during a pandemic: Almost 3yr old: Mama You know Jeff From the phone Me: You mean your uncle Jeff 3yr old: Yes. Me:,1.39E+18,11/05/2021 10:18,1,0,1
"UAE, Bahrain, approve quarantine-free travel corridor ",1.39E+18,11/05/2021 11:16,0,0,1
and stressed the importance of continuing to adhere to the safety instructions and preventive measures issued by the concerned authorities to protect the and of the community and support the country’s efforts in further recovering from the pandemic.,1.39E+18,11/05/2021 13:43,0,0,1
"Nearly everyone in Dubai has had both doses of covid vaccine and we are still required to wear masks in all public spaces indoors and outdoors, yet I can’t fly home to the UK, beginning to ask myself why I want to go back anyway",1.39E+18,11/05/2021 14:22,0,0,0
COVID UPDATE,1.39E+18,11/05/2021 16:24,0,0,1
"Have faith and he will do it with all our country men support , let’s we do our bit to follow the simple Covid rules.",1.39E+18,11/05/2021 18:57,0,0,2
